time, dry1, wett1, dry2, wett2, sensor1, sensor2, averageinprocent, moisturestartprocent, starthour, endhour, temperature, jobcounter, maxjobs, wateringduration, pauzeduration, lastwateringtime, ValveStatus, watergifttimer, pauzetimer, outputread, errorflag,
3:20:44,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:45,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:46,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:47,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:48,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:49,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:50,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:51,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:52,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:53,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:54,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:55,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:56,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:57,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:58,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:20:59,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:00,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:01,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:02,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:03,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:04,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:05,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:06,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:07,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:08,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:09,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:10,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:11,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:12,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:13,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:14,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:15,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:16,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:17,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:18,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:19,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:20,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:21,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:22,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:23,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:24,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:25,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:26,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:27,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:28,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:29,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:30,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:31,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:32,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:33,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:34,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:35,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:36,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:37,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:38,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:39,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:40,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:41,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:42,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:43,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:44,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:45,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:46,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:47,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:48,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:49,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:50,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:51,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:52,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:53,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:54,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:55,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:56,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:57,795,435,795,435,92,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:58,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:21:59,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:00,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:01,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:02,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:03,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:04,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:05,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:06,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:07,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:08,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:09,795,435,795,435,93,94,94,30,9,21,17.75,0,8,60,1,,0,0,0,0,0,
3:22:10,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:11,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:12,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:13,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:14,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:15,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:16,795,435,795,435,93,94,93,30,9,21,17.75,0,8,60,1,,0,0,0,0,0,
3:22:17,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:18,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:19,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:20,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:21,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:22,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:23,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:24,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:25,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:26,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:27,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:28,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:29,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:30,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:31,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:32,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:33,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:34,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:35,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:36,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:37,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:38,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:39,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:40,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:41,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:42,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:43,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:44,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:45,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:46,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:47,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:48,795,435,795,435,92,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:49,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:50,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:51,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:52,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:53,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:54,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:55,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:56,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:57,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:58,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:22:59,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:00,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:01,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:02,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:03,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:04,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:05,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:06,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:07,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:08,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:09,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:10,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:11,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:12,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:13,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:14,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:15,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:16,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:17,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:18,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:19,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:20,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:21,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:22,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:23,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:24,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:25,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:26,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:27,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:28,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:29,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:30,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:31,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:32,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:33,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:34,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:35,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:36,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:37,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:38,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:39,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:40,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:41,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:42,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:43,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:44,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:45,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:46,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:47,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:48,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:49,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:50,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:51,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:52,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:53,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:54,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:55,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:56,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:57,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:58,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:23:59,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:00,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:01,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:02,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:03,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:04,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:05,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:06,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:07,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:08,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:09,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:10,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:11,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:12,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:13,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:14,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:15,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:16,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:17,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:18,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:19,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:20,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:21,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:22,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:23,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:24,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:25,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:26,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:27,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:28,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:29,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:30,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:31,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:32,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:33,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:34,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:35,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:36,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:37,795,435,795,435,92,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:38,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:39,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:40,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:41,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:42,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:43,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:44,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:45,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:46,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:47,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:48,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:49,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:50,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:51,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:52,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:53,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:54,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:55,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:56,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:57,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:58,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:24:59,795,435,795,435,93,95,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:00,795,435,795,435,93,95,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:01,795,435,795,435,93,94,94,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:02,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:03,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:04,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:05,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:06,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:07,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:08,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:09,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:10,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:11,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:12,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:13,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:14,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:15,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:16,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:17,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:18,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:19,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
3:25:20,795,435,795,435,93,94,93,30,9,21,17.50,0,8,60,1,,0,0,0,0,0,
